Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
88691.12887,8.023801491,8.4173232,3.22,29837.2795,2096977.79
73723.45535,6.5290827,9.152072899,6.5,24723.27865,1453327.916
46339.90081,4.16897216,8.159537583,4.27,52123.99386,853750.6529
104702.7243,5.575523167,6.932106078,3.22,22560.52713,1742431.663
70543.06722,6.106621062,8.385028696,5.32,31116.21596,1480328.345
67350.16774,5.626456848,8.030099125,4.13,26076.39086,1110827.822
66623.69237,5.923666481,6.942143477,2.03,47995.10196,1302029.013
70934.93726,6.443632205,7.026753231,6.14,36394.25392,1426402.807
83695.27238,7.643507439,7.127218728,5.05,33113.75906,1736401.61
58124.42346,5.937759405,6.82234662,2.34,28863.86803,839589.8445
58557.13128,5.30217342,7.035171036,6.4,54167.34162,1275318.562
69200.66427,5.609022494,6.571301756,4.28,31085.32304,1150093.889
78190.14178,4.937298476,6.503605809,3.45,35279.61694,1153605.031
57869.98449,5.13588336,6.232450675,3.13,44474.70188,1099725.283
69144.74571,7.296224497,5.928223473,3.22,19030.61549,980177.3051
55242.58868,5.922170782,7.874598833,4.29,48812.88401,1230097.451
52512.84234,7.371844252,6.21934521,3.35,25943.0776,907462.4512
76613.08008,7.393603183,7.34670366,5.5,43250.98997,1718876.795
66407.79145,6.303685917,5.858797056,2,38707.52552,1217061.254
48278.86016,5.257100922,7.435501715,6.43,51148.22512,943854.7279
81328.8073,6.483153394,6.908829672,3.01,31231.5444,1523136.485
68898.34591,6.787648529,7.871352644,6.39,39515.57156,1530124.016
68599.73827,6.674203658,6.596354226,2.13,42548.11004,1474745.015
61724.73573,4.49011823,7.466360145,4.42,20743.0949,763093.2314
73685.40366,8.916092945,6.291818148,3.05,36000.50603,1798927.098
59828.79511,5.515547729,8.061237874,3.5,47590.82639,1384965.654
77453.47979,5.909817863,7.640185777,3.02,53100.27867,1664147.639
58642.31122,5.209923093,6.275371125,3.42,35131.57815,721974.5515
61943.19165,7.202716558,6.613982587,3.07,41204.71039,1326837.456
62421.96888,6.165032769,7.085072362,5.48,50370.06338,1409977.131
59756.1146,5.230819307,6.354214252,3.36,33516.79069,697212.3669
73001.11125,4.728508129,8.461468275,3.38,45338.09139,1344869.28
69232.94678,5.283882343,8.050009204,5.16,23728.2407,1144319.076
82748.75136,5.554756972,7.999047643,3.04,20152.16961,1410814.985
56073.89244,6.576732987,6.959055604,4.4,64149.68021,1409762.119
46627.78948,5.276614898,6.40733952,3.28,37302.52534,718874.6798
62714.62369,5.421296393,7.365242715,4.17,40082.66311,1095391.799
97112.36125,5.914724659,6.133645727,3.1,51470.06764,1917583.999
70404.4961,5.544083726,6.001261362,2.02,37127.9255,1114430.953
55558.46576,6.791912797,7.197255038,6.11,56250.4644,1366988.235
61822.46925,6.412498391,8.37670506,5.12,19413.57705,1166336.259
64044.0325,5.220986982,5.825405473,4.41,58887.99941,1122967.385
70005.85362,4.516448215,6.470649695,2.27,40325.17418,1056993.649
82321.73111,5.911488489,6.813649608,2.33,48616.26463,1574084.927
70692.37299,3.909432709,7.763453654,4.36,31027.50583,994654.4094
51742.0517,4.976384786,6.862250095,3.22,45458.31172,812059.0591
65885.13576,7.652591049,6.19609335,4.02,34100.91677,1440736.583
55468.48689,6.783950659,7.798627625,3.4,37666.33118,1099351.354
61827.54396,7.395256895,6.851841828,3.27,31309.43894,1235591.828
69918.44186,6.931829954,8.310986463,4.13,54346.75234,1851065.497
63280.70798,7.247298517,7.875224036,3.09,43031.5617,1453663.252
64889.21934,3.727083933,7.655452911,3.2,25904.97991,923508.1257
62893.64668,5.212987002,7.694546767,4.5,35593.55018,1271518.964
76398.38435,7.027551683,6.353573023,3.42,39014.97184,1534171.953
65483.25531,7.533097336,7.038452373,4.05,33303.47323,1247281.698
68488.13117,6.116111748,7.18252748,5.08,18267.95471,1186688.506
63824.39454,4.99175028,5.003836368,4,40086.45875,800146.2261
75954.81825,4.289916281,7.418750603,5.04,34467.7587,1057252.583
65739.68602,6.201098607,6.722967192,4.16,27721.39364,959734.8133
49346.25309,7.733571866,6.749145532,2.23,35863.46856,1014513.21
70124.38688,6.740554121,7.346570952,6.32,51673.96267,1732196.217
76118.14064,5.285608709,7.434268576,4.48,9193.833182,709348.2237
53546.87214,7.174569183,8.343557927,3.49,45504.20369,1573347.788
49869.47974,6.666915349,7.960443989,4.48,36325.67877,892039.4035
61431.82929,6.955535847,6.071830703,3.18,32912.04398,860399.3452
42822.3111,6.612989198,4.993759778,3.34,29670.20231,513215.9882
73060.84623,5.293682311,6.312252808,4.16,22695.69548,905354.914
81997.68496,5.405307087,4.472098219,4.46,38628.41341,1232872.356
76714.65477,5.701434831,6.550321993,3.44,31534.30517,1206539.666
56380.9884,5.706260589,6.650904529,4.37,43994.24411,1125880.487
87765.52423,5.406981272,8.244632763,6.41,39910.33971,1739628.383
69676.59651,5.477064875,5.893543734,3.14,31727.36438,1239940.042
46800.37259,7.154695334,4.513353831,4.24,29587.13853,456019.1712
67706.81949,7.499371291,7.878962945,4.12,42391.02376,1761924.104
56671.14989,6.854714732,6.288488369,4.27,54543.43678,1316793.569
84023.32886,7.102030845,6.650462095,4.32,33106.20003,1772780.143
81090.48414,5.272441368,6.723928726,3.09,30433.80832,1189981.402
68606.87005,5.930005938,6.980274128,3.43,36084.83774,1117011.106
69245.88578,5.707599613,6.308777182,2.1,37597.86841,1173413.55
49618.58649,6.809582978,7.413471563,6.4,47311.32651,1030016.645
70026.92525,6.078591256,8.190954956,3.14,38102.46556,1503552.206
69729.60586,6.168255827,7.24149204,5.11,31719.74264,1268703.811
65017.74563,5.000504143,5.945759611,2.37,26910.32075,679373.4015
69462.14892,3.986452421,8.293965996,5.16,46158.75225,1317040.737
77882.87702,6.105278889,7.036667012,6.01,27528.74642,1333865.438
55995.00731,7.797744345,7.03104064,3.5,20895.67945,1130415.41
54457.12639,8.287674931,6.667126514,2.04,38438.76029,1240380.461
50593.6955,4.496512793,7.467627404,4.49,34343.99189,663732.3969
89910.75164,6.225279277,5.662139684,4.45,37517.88304,1534156.311
76355.74398,4.767040191,7.124398855,4.23,50209.55111,1517152.585
67019.07405,6.487943167,7.3313301,6.26,24997.10871,1134397.758
66537.25272,6.346079744,9.268966847,6.12,53721.14129,1817188.451
64336.1763,6.240715553,5.540148415,4.26,43218.17516,1028760.465
75045.25021,5.019207539,8.563584453,4.35,25492.31741,1152145.912
63858.0795,5.476039767,7.140330542,5.4,23808.17907,1036782.245
77223.30759,6.239196857,7.390581981,3.49,36454.29866,1492009.563
55340.60874,5.231696666,5.614293707,4.3,34112.97062,565937.2006
47018.06711,5.286433379,6.767379403,4.1,23925.62147,377618.9699
50571.40647,6.925275682,7.946493041,6.12,40913.30483,1214563.15
76336.06984,5.575612395,8.032757197,3.45,37258.19982,1392685.285
51634.79805,5.417913991,4.891429666,3.16,18998.85516,334485.1931
62342.35149,5.563291483,6.832059786,3.14,42311.92104,1107067.804
62992.1901,5.913662974,7.054529483,3.27,23116.79338,867311.0637
75479.76745,6.009215325,6.475021874,4.26,18537.4308,933949.0733
58337.23049,5.233591889,5.683634534,2.18,38235.0331,816813.5324
78656.37837,5.400689145,7.632469694,3.13,30157.6295,1440246.33
43401.44163,7.036778192,6.627467481,3.42,24589.41038,736817.3769
65864.97112,5.737810489,8.059131686,6.33,18092.39859,1004471.661
74469.43768,5.873869785,6.881173647,4.47,35370.30666,1399892.256
73435.17519,6.372610689,8.869466561,4.23,36239.55617,1597776.771
65935.57561,6.38901415,6.413906389,4.2,15217.77415,798073.9462
63938.66263,7.033625698,8.200872219,4.28,42652.51666,1599860.08
72102.55665,5.784711657,5.847043911,2.38,41409.16941,1110114.22
64188.5254,7.244880302,7.089831772,6.3,34211.29696,1267714.149
76907.23816,5.205508259,6.462700239,4.21,21658.40932,679228.9927
73839.87242,6.446181952,8.274063584,4.19,47602.51021,1912825.285
64717.28751,5.835000552,7.208567965,3.4,31860.53541,1145804.269
69799.54988,3.634897423,6.641108664,4.46,17217.21682,578396.2215
61821.94044,5.738638034,8.076674531,4.29,19123.41954,808373.703
74380.94273,5.33060382,7.642894947,3.02,37315.7884,1245053.433
70153.70129,4.447902232,5.507529287,2.33,35808.41019,765505.3475
51142.40602,5.379707221,7.309721788,6.25,41872.64328,729678.6262
50016.42882,5.584992599,5.662718229,3.26,29559.22607,497368.0368
68864.2823,6.00205394,4.9673884,4.17,29802.32138,898281.9025
71893.47208,6.290071214,8.126888593,4.22,19033.61118,995849.7751
82919.89104,5.776610972,5.900321138,3.17,44985.26192,1527676.374
54973.19372,5.426987047,7.136285579,5.45,40412.72218,903301.9933
69517.84437,4.485615106,9.115588252,4.01,39739.75719,1384802.464
74605.03536,6.872089194,6.105858132,3.1,31638.22991,1360329.359
70594.15766,6.727455877,6.844712274,2.04,55601.04894,1673538.169
63700.26247,5.375149492,7.723659864,6.2,38397.56695,954154.2069
69945.4618,5.521501569,7.443394888,5.21,25022.09883,1072891.083
65573.46111,6.061531793,9.090851632,3.43,58195.45703,1723397.089
89760.91786,6.08059523,7.002023944,6.06,54061.25868,1919053.527
57824.96715,5.482703956,7.250184907,3.09,45555.33649,1015233.032
70080.62756,5.062571564,7.249424867,4.05,32524.43378,1081578.619
73804.90862,6.731999392,7.617260642,4.25,40877.18912,1574211.649
74090.42534,5.760358566,6.375204649,3.17,25694.36818,1003266.876
56741.4166,5.785098314,8.590280907,6.22,26252.12933,985006.9862
56986.83313,5.733518858,7.883280646,5.17,43921.10884,1239309.915
62873.36969,5.77793627,7.606141984,5.27,41637.79529,1163559.471
64168.85884,6.360502188,7.536445204,3.46,20038.17183,1031121.814
80011.58352,6.448675361,6.489267832,2.49,26576.39199,1345962.955
65510.5818,5.992305307,6.792336104,4.07,46501.2838,1298950.48
76681.25993,6.657110323,6.511746963,4.47,55292.2208,1824987.706
75378.62764,6.596081195,7.103157515,4.15,28300.6076,1347622.483
80015.54973,6.14098961,8.848999368,3.15,52469.76545,2084883.79
76048.37232,6.642756994,7.658408706,6.43,22469.52253,1205750.232
78002.06277,5.662619316,8.610420549,5.47,47763.27751,1838503.994
69616.21355,5.350078826,7.400706764,6.38,14476.76064,836883.5653
78113.49969,4.844146012,6.747509818,2.41,43345.60758,1292592.392
69648.51395,5.444737202,6.960605519,3.17,36038.95905,1106149.686
55772.89874,5.641007686,6.826893598,2.07,41638.65687,729882.6249
45286.4263,5.591470874,6.547357282,2.3,45127.83189,718869.4006
51195.89533,5.9914286,7.044419781,4.05,30028.62167,671960.6449
84613.54293,7.089195735,6.809069106,4.18,43480.69971,1804243.86
64469.90967,6.033779428,7.607406817,3.31,29247.45536,1057308.29
63022.78791,5.412142905,5.481830335,2.37,33582.68525,904789.6122
59821.35629,5.097871244,5.330953291,3.41,54223.65565,965491.8698
68400.24175,5.658585903,6.721713914,3.2,51988.70353,1451930.631
62016.07654,4.979011434,6.892072493,2.09,48896.82012,1031046.365
66320.45082,5.289123362,7.534536505,5.06,36145.20983,1242114.101
63797.57852,5.689564063,7.305667972,4.38,26094.90558,867082.8428
58615.1456,4.791109049,5.712521056,3.43,40187.32733,636506.0006
65855.86324,6.564119268,7.709617653,6.4,45528.53724,1477765.148
53510.24435,6.033123439,5.61579805,2.45,22977.91539,565680.5528
73212.4238,5.593939986,6.474991494,4.36,34019.97359,1288069.226
82416.13226,5.379463351,7.148236136,3.41,15290.31706,1120349.773
63334.56621,6.907220597,7.286039798,6.25,35638.53817,1292643.52
69266.08743,5.891946407,7.148313897,3.4,37180.50036,1107159.781
53526.93343,4.581133357,6.426074813,3.1,51611.11364,953261.9162
66262.19253,6.292294206,4.923681152,4.23,45055.2401,1199128.404
56225.55413,5.901931552,6.686709478,4.13,35245.74481,699323.2624
67754.68697,5.17990656,7.591351755,5.23,51905.88984,1527691.701
73875.67601,4.934697172,6.499533595,2.09,34332.42096,915818.4531
58367.69006,5.676386932,6.219390711,4.46,28800.90988,666745.6714
74812.69859,6.165940949,6.544756878,3.18,45471.807,1414259.775
65543.33854,3.945932446,7.424296722,6.38,28939.03884,749847.1904
61590.89403,6.823123993,6.412440489,4.07,34460.00827,1067727.095
75867.02443,5.539850454,8.061729885,4.18,56294.43444,1914746.582
70259.06839,6.757345321,7.684911701,6.05,54050.64469,1741052.96
61989.9192,4.825295823,7.683450306,5.09,35997.83171,925163.746
67059.96664,6.935358622,7.683749076,5.22,51237.3884,1408074.53
74764.54351,6.880992594,8.005417289,6.48,41102.07103,1887529.377
54839.41018,5.67487134,7.249613741,6.07,48345.47415,1043415.992
62968.65071,5.293690102,5.457161866,3.25,24554.56252,556839.6371
60437.72266,5.102177023,5.66960027,2.42,30461.70341,619664.2512
62500.96326,4.800144156,7.397915472,6.07,38180.26452,877822.6629
78394.70842,5.997765218,8.329894182,3.01,34267.1974,1533017.307
59519.20835,6.160150424,8.764793543,6.27,42176.86419,1193021.312
61929.07702,4.788550242,5.097009554,4.3,24595.9015,528485.2467
64276.53753,6.993607044,9.382365597,4.14,40728.77666,1586312.158
56956.34414,6.488609409,6.777042814,3.16,57931.67323,1217320.703
71088.66891,4.527999083,6.344943636,3.01,28750.64146,829868.2304
51586.27412,7.610990915,6.927858675,3.47,55449.4071,1472539.958
48879.09809,6.157261017,8.040754516,3.39,30730.40151,802274.1289
62669.0388,4.832217969,6.007381661,2.15,38547.92208,896937.6578
64098.08147,6.583447351,7.964419297,3.49,43769.96713,1309397.049
60595.67696,6.773009189,7.937850728,4.02,47991.9025,1434835.953
62113.52207,5.000496142,8.328555995,6.02,29401.14446,1166399.672
58159.41778,6.657548834,6.098219274,2.35,36083.82377,1058269.019
68217.68309,6.373443777,6.586336778,3.32,49240.84045,1312093.361
65901.47709,5.998331335,8.103837628,6.35,32810.13795,1127248.61
84657.62364,8.125141794,7.456779004,5.17,37068.48676,1921028.57
65627.05111,7.974704488,6.86014805,2.21,44808.30337,1614667.528
78146.85402,7.259068432,6.33247305,3.13,30040.12652,1622261.672
72415.42799,6.271974379,7.365504405,4.08,28885.0533,1212899.219
70591.17424,6.740467868,8.101142651,3.48,30531.87296,1459540.133
65673.75136,5.689867244,7.346789774,6.27,32367.44638,1166158.185
50337.0675,4.853507878,6.241565368,4.22,32299.06465,390948.45
55707.35382,4.416729235,6.756375842,4.25,22588.57754,676738.7155
86985.76434,6.39460141,7.349362924,3.29,25788.67236,1412806.286
69518.48172,6.728847575,7.415805962,3.48,36570.18205,1527492.344
60772.83091,6.767670532,6.906675287,4.35,38147.51026,1178846.066
73225.0663,5.933498536,6.868603895,2.3,61830.53972,1796245.808
75885.49382,5.642095565,5.882091734,4.5,30067.4772,1127499.384
75780.62112,5.100682906,7.090924494,4.45,34944.98176,1078713.227
69147.21858,6.338760748,6.973520294,4.06,42892.70325,1318058.063
67097.09212,6.086754299,7.211962931,3.05,27191.50688,1027427.862
62784.33295,7.572350215,4.652717554,3.31,35122.38947,1007478.748
73054.5495,6.60037261,8.087788411,3.41,31726.88774,1411756.619
58956.26185,7.369808666,7.494758368,6.08,38529.64117,1237246.145
73679.40406,4.819569567,5.661759509,4.33,42734.24328,1084427.093
67417.11235,5.728827797,6.195270308,3.48,36002.29608,1058517.81
79248.64245,6.002899808,6.730821019,3.09,40173.07217,1505890.915
66943.79999,4.213793597,6.826493608,3.03,28984.51021,786257.7826
92735.99692,6.064228407,6.848041355,4.36,47376.47003,1779898.996
57367.83189,5.71678948,8.861871792,4.34,47734.10221,1414286.722
72197.37838,7.061757188,5.733871078,3.03,34598.97968,1408347.445
85802.96828,6.160450827,6.858251904,4.17,26139.26853,1553311.161
81922.74753,6.134660958,6.720772557,2.01,21677.01339,1065656.023
72353.58095,4.678504332,7.594262455,6.06,15395.05992,959243.6084
73932.37627,5.696900628,7.028096445,3.25,34197.29156,1324377.609
59930.15607,7.055711218,6.69314942,4.28,44095.46156,1320897.013
86762.88286,6.53019329,5.106962247,2.09,47724.58136,1571253.531
44688.56382,5.480142489,6.485365977,3.17,25120.99203,291724.2456
63362.22547,6.140522639,5.917064458,4.02,34971.82435,976483.5805
72752.68045,6.09860088,8.246621014,6.34,24944.34177,1222689.523
78269.14256,6.523187585,6.02347229,2.3,54954.97189,1553976.234
69551.51226,5.575558319,5.91879841,2.04,56625.36806,1516075.012
61522.93112,6.154820119,8.70703545,6.46,30398.57294,1176021.375
87386.38473,6.038075114,6.024768371,3.5,31735.76329,1580557.01
78739.2246,6.528647477,6.332676905,2.28,28884.04164,1450624.524
87626.94348,6.58861348,7.608873041,3.15,36654.46346,1724733.025
82848.55863,5.729198183,6.281916393,4.47,40338.11037,1489540.135
70799.77311,6.212565023,7.321569047,5.06,33865.61697,1257217.29
54850.4366,6.839891176,7.176917279,6.18,43807.92574,1194083.247
53902.93487,5.357426598,8.59775984,4.01,21075.50992,685880.3213
72481.02619,5.980419348,8.459144706,3.07,45160.10161,1677204.246
74056.99593,7.579897089,6.478789638,4.34,37521.81322,1596180.568
90201.40464,5.538018848,6.015787795,2.38,35220.86194,1417957.983
67715.21701,4.745733103,6.403764217,4.29,38555.18185,1099917.434
69139.68322,6.53102984,6.794571859,4.49,29683.80911,1227568.958
70029.50971,5.520824896,6.986629965,3.01,23649.75549,951243.8541
81136.41317,5.477620192,7.175591996,3.03,37050.12939,1572513.838
74325.0844,5.989045632,6.302285243,3.37,32034.98243,1306056.565
53664.0777,4.415997412,5.938396401,2.19,57110.64894,996243.4249
55543.52009,6.793799381,7.87230271,5.41,40063.4211,1193482.503
77961.22193,5.043992564,6.400131741,2.33,23334.68028,1003701.05
76338.66814,7.727702169,7.350285077,3.18,50620.20732,1928728.792
76848.1888,7.451312943,7.565735158,6.12,43978.25754,1767399.29
64896.62337,5.746925014,4.713907065,2.01,33201.07787,673225.1119
76908.50551,4.959395788,8.882339499,3.43,57322.841,1957984.944
74510.79036,5.830240195,7.930393266,5.19,9579.071782,1084408.44
70185.74428,6.336228681,7.462577459,5.4,26052.64684,1210400.127
66006.17956,6.107907982,7.370410989,4.06,40691.23866,1367312.132
65741.39764,7.429961382,7.129217811,4.05,37647.66604,1630952.884
60861.1923,5.705720294,5.88068495,3.08,53548.07668,1321743.166
60741.56973,6.252128678,6.715733778,4.38,24534.37105,977024.1102
47065.0533,5.76757471,7.266027597,5.49,24125.87581,566896.2123
69900.13396,6.327089456,8.366505984,6.34,32679.18766,1599634.465
77300.03144,5.260974726,6.936548024,4.49,29499.04095,1118047.991
69585.89479,4.482788279,7.409634026,3.24,36099.24291,1139615.72
75265.99827,8.312847295,7.494591244,5.33,13108.01789,1559678.613
74854.10011,4.604998734,7.679230572,4.06,50538.01354,1553592.98
41732.93069,7.520286358,6.273771049,3.14,28104.47891,795507.8434
62685.27075,6.057649472,6.766129639,2.17,42018.93857,1025461.134
70438.39363,5.836562621,6.558826706,3.2,29990.62536,1215288.49
63536.04919,6.642536177,7.736523111,6.28,45842.39381,1532682.048
61828.03256,7.129286455,7.035450746,6.24,43068.22881,1377430.072
84014.41157,6.848072424,7.145822676,3.23,41819.36384,1696785.902
53067.1696,7.798946099,7.226648713,5.21,46132.75451,1279945.51
66786.96918,6.262916946,6.345777149,4.24,33390.90991,1111108.501
79498.39413,6.988414104,5.955308381,2.34,41484.50813,1632943.349
69446.29705,6.258472411,7.789669785,3.04,22578.30787,1092843.3
65837.11694,6.30458529,6.503945884,4.09,18249.7206,1025908.914
74864.37031,6.337004614,8.035623147,6.21,46250.65372,1709667.189
73047.25329,5.232976852,7.963561805,5.48,37643.07771,1266616.547
62126.7471,7.156477168,8.200831779,5.38,20803.69329,1116487.357
